Date,Service,Description,Cost,
2025-11-02,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-03,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-04,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-05,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-06,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-07,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-08,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-09,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-10,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-11,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-12,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-13,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-14,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-15,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-16,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-17,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-18,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-19,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-20,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-21,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-22,Glacier,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
2025-11-01,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-02,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-03,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-04,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-05,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-06,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-07,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-08,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-09,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-10,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-11,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-12,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-13,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-14,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-15,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-16,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-17,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-18,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-19,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-20,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-21,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-22,Glacier,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,


Total,Daily Max,Daily Min,Average,
"$13,873.22","$3,415.38",$304.65,$630.60,


Cost by Group,
Service,Cost for Service,Description,Cost for Description,
EC2,,On Demand Linux t2.large Instance Hour,757.75,
EC2,,On Demand Windows m5a.xlarge Instance Hour,627.26,
EC2,,On Demand RHEL c6i.2xlarge Instance Hour,526.42,
EC2,,GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Seoul),437.85,
EC2,,On Demand Linux t3.large Instance Hour,334.50,
EC2,,On Demand Linux t2.xlarge Instance Hour,243.30,
EC2,,On Demand RHEL m6i.large Instance Hour,232.53,
EC2,,On Demand Linux t2.medium Instance Hour,182.38,
EC2,,On Demand Windows m5.xlarge Instance Hour,148.49,
EC2,,On Demand RHEL m5a.xlarge Instance Hour,142.56,
EC2,,On Demand Linux c4.xlarge Instance Hour,119.86,
EC2,,On Demand Linux t3.xlarge Instance Hour,111.51,
EC2,,On Demand Linux c5.large Instance Hour,101.38,
EC2,,On Demand Linux t2.small Instance Hour,72.78,
EC2,,On Demand Linux c4.large Instance Hour,67.00,
EC2,,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,58.50,
EC2,,GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Jakarta),38.72,
EC2,,On Demand Linux t3.medium Instance Hour,27.88,
EC2,,On Demand Windows c7i.large Instance Hour,7.83,
EC2,,On Demand Linux t2.micro Instance Hour,7.60,
EC2,,On Demand Linux t3.small Instance Hour,6.31,
EC2,,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),2.25,
EC2,,GB-Month of snapshot data stored - Asia Pacific (Seoul),1.79,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Jakarta),1.69,
EC2,,GB-Month of snapshot data stored - Asia Pacific (Jakarta),0.56,
EC2,,GB - first 10 TB / month data transfer out beyond the global free tier,0.25,
EC2,,On Demand Windows m7i.large Instance Hour,0.05,
EC2,,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to EU (Ireland),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),0.00,
EC2,,GB - Asia Pacific (Jakarta) data transfer To EU (Ireland),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),0.00,
EC2,,GB - Asia Pacific (Jakarta) data transfer to US East (Ohio),0.00,
EC2,,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
EC2,,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
EC2,,GB for  in Asia Pacific (Hong Kong),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
EC2,,GB for  in Middle East (UAE),0.00,
EC2,,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
EC2,,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
EC2,,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Tokyo),0.00,
EC2,,GB - Asia Pacific (Jakarta) data transfer to US West (Northern California),0.00,
EC2,,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),0.00,
EC2,,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Taiwan (Taipei),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to India (Delhi),0.00,
EC2,,GB for  in Middle East (Bahrain),0.00,
EC2,,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),0.00,
EC2,,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US East (Houston),0.00,
EC2,,GB - Asia Pacific (Seoul) Data Transfer from US West (Seattle),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US West (Las Vegas),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US West (Portland),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Israel (Tel Aviv),0.00,
EC2,,GB - Asia Pacific (Jakarta) data transfer to EU (Germany),0.00,
EC2,,GB - Asia Pacific (Jakarta) data transfer to Canada (Central),0.00,
EC2,,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Singapore),0.00,
EC2,4259.00,
Elastic Load Balancing,,Application LoadBalancer-hour (or partial hour),95.04,
Elastic Load Balancing,,Hrs for LoadBalancerUsage:LoadBalancing:Application in Asia Pacific (Jakarta),11.49,
Elastic Load Balancing,,GB - first 10 TB / month data transfer out beyond the global free tier,0.33,
Elastic Load Balancing,,Used Application load balancer capacity unit-hour (or partial hour),0.11,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
Elastic Load Balancing,,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
Elastic Load Balancing,,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to EU (Ireland),0.00,
Elastic Load Balancing,,GB for APN2-EUS1-AWS-Out-Bytes in EU (Milan),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Jakarta),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US West (Los Angeles),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Melbourne),0.00,
Elastic Load Balancing,,GB for  in Middle East (UAE),0.00,
Elastic Load Balancing,,GB for  in Asia Pacific (Hong Kong),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to South America (Sao Paulo),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Europe (Zurich),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
Elastic Load Balancing,,GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (KDDI) - Tokyo,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Israel (Tel Aviv),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) Data Transfer from US West (Seattle),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Taiwan (Taipei),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to India (Delhi),0.00,
Elastic Load Balancing,,GB for  in Middle East (Bahrain),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to New Zealand (Auckland),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) datatransfer to Argentina (Buenos Aires),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),0.00,
Elastic Load Balancing,106.98,
FSx,,GB-Month of provisioned ONTAP Single-AZ SSD storage - Asia Pacific (Seoul),213.20,
FSx,,MBps-Month of provisioned ONTAP Single-AZ throughput capacity - Asia Pacific (Seoul),152.58,
FSx,,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,29.04,
FSx,,GB-Month of ONTAP backup storage - Asia Pacific (Seoul),0.55,
FSx,,"1,000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul)",0.09,
FSx,,"1,000 write requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul)",0.00,
FSx,395.45,
Key Management Service,,Customer managed KMS key version in Asia Pacific (Seoul),0.73,
Key Management Service,,10000 KMS requests in Asia Pacific (Seoul),0.00,
Key Management Service,,10000 KMS requests in US East (N. Virginia),0.00,
Key Management Service,,10000 KMS requests in Asia Pacific (Jakarta),0.00,
Key Management Service,,10000 KMS requests in Asia Pacific (Singapore),0.00,
Key Management Service,,10000 KMS requests in Asia Pacific (Sydney),0.00,
Key Management Service,,10000 KMS requests in EU (Stockholm),0.00,
Key Management Service,,10000 KMS requests in South America (Sao Paulo),0.00,
Key Management Service,,10000 KMS requests in Asia Pacific (Osaka),0.00,
Key Management Service,,10000 KMS requests in Asia Pacific (Tokyo),0.00,
Key Management Service,,10000 KMS requests in EU (London),0.00,
Key Management Service,,10000 KMS requests in US West (N. California),0.00,
Key Management Service,,10000 KMS requests in EU (Ireland),0.00,
Key Management Service,,10000 KMS requests in Canada (Central),0.00,
Key Management Service,,10000 KMS requests in US East (Ohio),0.00,
Key Management Service,,10000 KMS requests in EU (Paris),0.00,
Key Management Service,,10000 KMS requests in Asia Pacific (Mumbai),0.00,
Key Management Service,,10000 KMS requests in EU (Frankfurt),0.00,
Key Management Service,,10000 KMS requests in US West (Oregon),0.00,
Key Management Service,0.74,
SWF,,GB - first 10 TB / month data transfer out beyond the global free tier,0.00,
SWF,,GB for DataTransfer-Out-Bytes in EU (Stockholm),0.00,
SWF,0.00,
CloudFront,,"URL - over 1,000 URLs / month.",0.20,
CloudFront,,"10,000 Requests for HTTPS GET and HEAD requests in Asia Pacific",0.01,
CloudFront,,GB - data transfer out under the global monthly free tier,0.01,
CloudFront,,"10,000 Requests for HTTPS GET and HEAD requests in Japan",0.00,
CloudFront,,"10,000 Requests for HTTP GET and HEAD requests in Japan",0.00,
CloudFront,,"10,000 Requests for HTTPS GET and HEAD requests in United States",0.00,
CloudFront,,"10,000 Requests for HTTPS GET and HEAD requests in Canada",0.00,
CloudFront,,"10,000 Requests for HTTP GET and HEAD requests in Canada",0.00,
CloudFront,,"10,000 Requests for HTTP GET and HEAD requests in United States",0.00,
CloudFront,,"10,000 Requests for HTTP GET and HEAD requests in Asia Pacific",0.00,
CloudFront,,"10,000 Requests for HTTPS GET and HEAD requests in Europe",0.00,
CloudFront,,"10,000 Requests for HTTPS GET and HEAD requests in India",0.00,
CloudFront,,"10,000 Requests for HTTP GET and HEAD requests in Europe",0.00,
CloudFront,,"10,000 Requests for HTTP GET and HEAD requests in India",0.00,
CloudFront,0.22,
CloudWatch,,"1,000 metrics requested using GetMetricData API - Asia Pacific (Seoul)",54.28,
CloudWatch,,"1,000 requests",3.56,
CloudWatch,,"Metric-month for the first 10,000 metrics - Asia Pacific (Seoul)",3.44,
CloudWatch,,"Metric-month for the next 240,000 metrics - Asia Pacific (Seoul)",2.01,
CloudWatch,,Thousand Requests for CloudWatch API in US West (N. California),0.04,
CloudWatch,,GB-mo of log storage - Asia Pacific (Seoul),0.00,
CloudWatch,63.33,
Glacier,,GB - South America (Sao Paulo) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - Asia Pacific (Osaka) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - EU (Germany) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - EU (Ireland) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - US West (Oregon) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - US East (Ohio) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - EU (Paris) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - US West (Northern California) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - EU (London) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB - Canada (Central) data transfer to Asia Pacific (Sydney),0.00,
Glacier,,GB for APS2-AWS-Out-Bytes in EU (Stockholm),0.00,
Glacier,0.00,
S3,,GB - first 10 TB / month data transfer out beyond the global free tier,87.65,
S3,,GB - first 50 TB / month of storage used,6.68,
S3,,"1,000 PUT, COPY, POST, or LIST requests",0.12,
S3,,"10,000 GET and all other requests",0.03,
S3,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
S3,,"1,000 GetAG requests for S3 Access Grants",0.00,
S3,,"1,000 PUT Requests/COPY/POST or LIST Requests to S3 Table Buckets",0.00,
S3,,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Sydney),0.00,
S3,,GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00,
S3,,GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00,
S3,,GB - Asia Pacific (Jakarta) data transfer to Asia Pacific (Seoul),0.00,
S3,,GB - US East (Northern Virginia) data transfer to Asia Pacific (Jakarta),0.00,
S3,,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
S3,94.49,
Elastic File System,,USD GB-Mo for Standard storage (APN2),0.00,
Elastic File System,0.00,
Web Application Firewall,,Web ACL created (prorated hourly),7.33,
Web Application Firewall,,Rule created (prorated hourly),4.40,
Web Application Firewall,,Million requests processed,0.00,
Web Application Firewall,11.73,
SNS,,"1,000,000 Amazon SNS API Requests per month thereafter",0.00,
SNS,0.00,
RDS,,RDS db.r6i.8xlarge Multi-AZ instance hour (or partial hour) running SQL Server SE (LI),3778.26,
RDS,,RDS db.r6i.2xlarge Single-AZ instance hour (or partial hour) running SQL Server SE (LI),1429.68,
RDS,,Db.r5.2xlarge Single-AZ instance hour (or partial hour) running SQL Server SE (LI),471.27,
RDS,,GB-month of provisioned GP3 storage running SQL Server,417.84,
RDS,,Db.m5.xlarge Single-AZ instance hour (or partial hour) running SQL Server SE (LI),99.32,
RDS,,IOPS-month of provisioned GP3 IOPS running SQL Server,37.50,
RDS,,GB-month of provisioned GP3 storage for Multi-AZ (SQL Server Mirror) deployments running SQL Server,10.74,
RDS,,MiBps-month of provisioned GP3 Storage throughput running SQL Server,6.07,
